Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,TSLA,TSLA,TSLA,TSLA,TSLA,,,
2021-07-28,2021,7,28,Wednesday,30,2021-30,215.67,218.32,213.13,215.66,48019800,0.0034120354402995545,218.17785714285714,211.0992
2021-07-29,2021,7,29,Thursday,30,2021-30,216.6,227.9,216.27,225.78,91183800,0.04694118807422987,218.66357142857143,211.7624
2021-07-30,2021,7,30,Friday,30,2021-30,223.92,232.51,223.0,229.07,88969200,0.014541928508582602,218.6992857142857,212.5874
2021-08-02,2021,8,2,Monday,31,2021-31,233.33,242.31,232.8,236.56,100847400,0.032697928666004517,219.67857142857142,213.4068
2021-08-03,2021,8,3,Tuesday,31,2021-31,239.67,240.88,233.67,236.58,64860900,9.862621233169833e-05,221.0207142857143,214.26579999999998
2021-08-04,2021,8,4,Wednesday,31,2021-31,237.0,241.63,236.31,236.97,51007800,0.001662548831768751,222.45642857142857,214.96220000000002
2021-08-05,2021,8,5,Thursday,31,2021-31,238.67,240.32,237.14,238.21,38758800,0.005218642492307302,224.13285714285712,215.6952
2021-08-06,2021,8,6,Friday,31,2021-31,237.3,238.78,232.54,233.03,46869000,-0.021731523084098314,225.39142857142858,216.2282
2021-08-09,2021,8,9,Monday,32,2021-32,236.72,239.68,235.04,237.92,44145900,0.020969779282747014,226.65928571428572,216.78100000000003
2021-08-10,2021,8,10,Tuesday,32,2021-32,238.0,238.86,233.96,236.66,40296900,-0.005281893495678203,227.96142857142857,217.34600000000003
2021-08-11,2021,8,11,Wednesday,32,2021-32,237.57,238.39,234.74,235.94,29401800,-0.0030563570472872392,229.3557142857143,217.9054
2021-08-12,2021,8,12,Thursday,32,2021-32,235.45,240.93,233.13,240.75,52377300,0.020386528392057013,231.23357142857142,218.68619999999999
2021-08-13,2021,8,13,Friday,32,2021-32,241.24,243.3,238.11,239.06,50194500,-0.007033557040173943,232.65142857142857,219.6484
2021-08-16,2021,8,16,Monday,33,2021-33,235.02,236.5,225.47,228.72,68032200,-0.0432254973537064,233.63642857142855,220.2292
2021-08-17,2021,8,17,Tuesday,33,2021-33,224.22,224.86,216.28,221.9,71163900,-0.02981764971635026,234.08214285714286,220.63299999999998
2021-08-18,2021,8,18,Wednesday,33,2021-33,223.25,231.92,223.12,229.66,61048200,0.03497015710402862,234.35928571428573,221.20219999999998
2021-08-19,2021,8,19,Thursday,33,2021-33,226.07,228.85,222.53,224.49,42940500,-0.02252568828990298,234.03214285714284,221.7002
2021-08-20,2021,8,20,Friday,33,2021-33,227.62,230.71,224.57,226.75,44525700,0.010082056516856674,233.33142857142857,222.16780000000003
2021-08-23,2021,8,23,Monday,34,2021-34,228.48,237.38,226.92,235.43,60794700,0.03827951753459802,233.2492857142857,222.81039999999996
2021-08-24,2021,8,24,Tuesday,34,2021-34,236.89,238.41,234.21,236.16,39249300,0.0031006472789958384,233.1914285714286,223.41559999999998
2021-08-25,2021,8,25,Wednesday,34,2021-34,235.68,238.99,234.67,237.07,37936800,0.0038250458739306215,233.10999999999999,224.16120000000004
2021-08-26,2021,8,26,Thursday,34,2021-34,236.1,238.47,232.54,233.72,39642900,-0.01411697599720807,233.15928571428572,224.8032
2021-08-27,2021,8,27,Friday,34,2021-34,235.0,238.33,234.03,237.31,41501400,0.015346011908018431,233.1157142857143,225.43880000000001
