Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,RBLX,RBLX,RBLX,RBLX,RBLX,,,
2021-11-10,2021,11,10,Wednesday,45,2021-45,103.98,104.46,93.02,95.26,43838100,-0.13020448268739715,84.0657142857143,80.5316
2021-11-11,2021,11,11,Thursday,45,2021-45,96.26,100.41,93.03,98.12,27837100,0.030023100422163607,85.07571428571428,80.805
2021-11-12,2021,11,12,Friday,45,2021-45,97.32,107.97,96.85,107.58,36418600,0.09641254402433441,86.81642857142857,81.2646
2021-11-15,2021,11,15,Monday,46,2021-46,108.44,110.35,103.82,108.06,24749500,0.004461756082630108,88.75714285714287,81.76839999999999
2021-11-16,2021,11,16,Tuesday,46,2021-46,107.01,120.83,104.2,116.18,53305900,0.07514346594519483,91.29285714285716,82.3926
2021-11-17,2021,11,17,Wednesday,46,2021-46,117.1,125.88,116.55,124.7,44293300,0.07333445189091492,94.28928571428571,83.2164
2021-11-18,2021,11,18,Thursday,46,2021-46,129.28,138.77,120.81,126.12,59193300,0.011387376368014124,97.29642857142858,84.01180000000001
2021-11-19,2021,11,19,Friday,46,2021-46,129.87,138.2,128.54,134.72,38313200,0.06818901274052003,101.12357142857142,84.94859999999998
2021-11-22,2021,11,22,Monday,47,2021-47,140.74,141.6,117.32,120.22,57760200,-0.10763064035492087,104.0257142857143,85.66
2021-11-23,2021,11,23,Tuesday,47,2021-47,119.87,121.29,113.33,114.87,25930900,-0.04450173365328303,106.63357142857141,86.3108
2021-11-24,2021,11,24,Wednesday,47,2021-47,116.68,126.0,115.81,124.23,28221200,0.08148341940063264,109.61214285714286,87.1524
2021-11-26,2021,11,26,Friday,47,2021-47,129.5,131.0,120.24,122.65,11288400,-0.012718359400788803,112.80214285714285,87.97699999999999
2021-11-29,2021,11,29,Monday,48,2021-48,125.14,129.9,121.05,129.36,17703000,0.05470851203419569,116.54214285714285,88.94800000000001
2021-11-30,2021,11,30,Tuesday,48,2021-48,128.53,137.71,124.97,126.1,37000900,-0.025201005881640315,117.72642857142857,89.9146
2021-12-01,2021,12,1,Wednesday,48,2021-48,128.14,130.74,111.0,113.41,35002100,-0.10063437720513557,119.02285714285713,90.6058
2021-12-02,2021,12,2,Thursday,48,2021-48,114.28,119.91,113.22,116.92,18703700,0.030949602270479826,120.36571428571429,91.3206
2021-12-03,2021,12,3,Friday,48,2021-48,117.89,120.84,109.36,113.79,15529200,-0.02677041825552573,120.8092857142857,91.9508
2021-12-06,2021,12,6,Monday,49,2021-49,108.52,114.27,104.21,113.25,15186900,-0.004745591978052799,121.17999999999999,92.5514
2021-12-07,2021,12,7,Tuesday,49,2021-49,118.36,120.16,115.1,115.99,14766600,0.024194241622689017,121.16642857142857,93.27140000000001
2021-12-08,2021,12,8,Wednesday,49,2021-49,116.04,125.5,113.85,124.78,18413300,0.07578240432292471,121.17214285714286,94.226
2021-12-09,2021,12,9,Thursday,49,2021-49,123.74,125.99,115.35,116.3,13753600,-0.0679595753365726,120.47071428571428,95.0258
2021-12-10,2021,12,10,Friday,49,2021-49,117.54,121.8,113.57,115.89,11778200,-0.003525396830186711,119.12571428571428,95.8326
2021-12-13,2021,12,13,Monday,50,2021-50,115.68,115.8,107.37,111.77,13091400,-0.035550977377518556,118.52214285714285,96.5562
2021-12-14,2021,12,14,Tuesday,50,2021-50,108.73,110.7,105.35,107.67,10989100,-0.036682460385270454,118.00785714285715,97.15360000000001
