Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,CVS,CVS,CVS,CVS,CVS,,,
2024-07-23,2024,7,23,Tuesday,29,2024-29,54.24,54.28,53.45,54.06,7460500,-0.006171748552916689,54.00714285714286,54.06759999999999
2024-07-24,2024,7,24,Wednesday,29,2024-29,54.16,54.67,53.55,54.59,10223200,0.009832696113898809,54.172142857142866,54.13
2024-07-25,2024,7,25,Thursday,29,2024-29,54.9,55.99,54.34,54.69,8178000,0.001879033407158115,54.34928571428571,54.1824
2024-07-26,2024,7,26,Friday,29,2024-29,55.04,56.98,54.93,56.88,14553200,0.040068198815002454,54.665,54.287200000000006
2024-07-29,2024,7,29,Monday,30,2024-30,56.59,57.85,56.2,57.41,9237800,0.009344151036525083,54.97071428571428,54.3978
2024-07-30,2024,7,30,Tuesday,30,2024-30,57.51,59.61,57.51,58.92,10469400,0.026149159633436225,55.39,54.5154
2024-07-31,2024,7,31,Wednesday,30,2024-30,56.73,57.91,56.07,56.26,12826600,-0.045109130209371684,55.574999999999996,54.57679999999999
2024-08-01,2024,8,1,Thursday,30,2024-30,56.77,57.4,55.44,55.98,9214900,-0.0049727480712089545,55.68785714285714,54.6378
2024-08-02,2024,8,2,Friday,30,2024-30,56.17,56.55,54.26,55.32,8695500,-0.011827457687087706,55.77499999999999,54.687200000000004
2024-08-05,2024,8,5,Monday,31,2024-31,54.08,54.79,53.22,53.91,9479800,-0.025455142291553767,55.67,54.706199999999995
2024-08-06,2024,8,6,Tuesday,31,2024-31,53.8,54.98,53.46,54.4,11471900,0.009167984755831693,55.49857142857143,54.768
2024-08-07,2024,8,7,Wednesday,31,2024-31,54.08,54.65,52.47,52.66,14976000,-0.03205342972216918,55.31428571428571,54.797000000000004
2024-08-08,2024,8,8,Thursday,31,2024-31,52.5,54.18,52.42,53.94,11683600,0.024437612612220994,55.243571428571435,54.886799999999994
2024-08-09,2024,8,9,Friday,31,2024-31,53.9,53.94,52.83,53.25,8345000,-0.012791569684496018,55.162142857142854,54.961999999999996
2024-08-12,2024,8,12,Monday,32,2024-32,53.35,53.36,51.85,52.04,8390200,-0.022763226556727578,55.017857142857146,54.96939999999999
2024-08-13,2024,8,13,Tuesday,32,2024-32,52.13,52.68,51.99,52.05,7839300,0.00017929041749153996,54.83642857142856,54.9112
2024-08-14,2024,8,14,Wednesday,32,2024-32,52.11,52.61,51.99,52.21,5873200,0.0030454852857242365,54.659285714285716,54.845
2024-08-15,2024,8,15,Thursday,32,2024-32,52.58,53.68,52.49,53.67,10041000,0.028040783033304262,54.43,54.8072
2024-08-16,2024,8,16,Friday,32,2024-32,53.49,54.59,53.43,54.41,7442700,0.01372471412975429,54.215714285714284,54.775999999999996
2024-08-19,2024,8,19,Monday,33,2024-33,54.47,55.15,54.44,54.83,7469100,0.007712164626387352,53.92357142857143,54.7488
2024-08-20,2024,8,20,Tuesday,33,2024-33,54.74,55.25,54.56,54.92,4178700,0.001700551421695895,53.827857142857134,54.7078
2024-08-21,2024,8,21,Wednesday,33,2024-33,55.01,55.24,54.16,54.38,4730400,-0.009847120603283077,53.71357142857143,54.6838
2024-08-22,2024,8,22,Thursday,33,2024-33,54.51,54.51,53.31,53.84,7883100,-0.00994512086183752,53.60785714285714,54.654
2024-08-23,2024,8,23,Friday,33,2024-33,54.14,54.88,53.87,54.78,9614400,0.017492206749434303,53.67,54.6432
2024-08-26,2024,8,26,Monday,34,2024-34,54.74,55.75,54.62,54.74,6892600,-0.0008511038307680296,53.69428571428572,54.6126
2024-08-27,2024,8,27,Tuesday,34,2024-34,54.66,54.77,53.55,53.58,6180900,-0.021124351328133062,53.76,54.573600000000006
2024-08-28,2024,8,28,Wednesday,34,2024-34,53.62,54.02,52.94,53.38,7963600,-0.00382870268291835,53.720000000000006,54.5146
2024-08-29,2024,8,29,Thursday,34,2024-34,53.48,53.6,52.69,53.12,9181000,-0.004716974052676237,53.71071428571428,54.451800000000006
2024-08-30,2024,8,30,Friday,34,2024-34,53.12,53.54,53.01,53.38,8188100,0.004739329346229448,53.80642857142857,54.394400000000005
2024-09-03,2024,9,3,Tuesday,35,2024-35,53.34,54.55,53.25,53.51,11601600,0.0024458569264820262,53.910714285714285,54.3328
2024-09-04,2024,9,4,Wednesday,35,2024-35,53.52,55.82,53.39,55.3,14231300,0.03346105388274845,54.13142857142857,54.300399999999996
2024-09-05,2024,9,5,Thursday,35,2024-35,55.48,55.6,53.53,54.15,7022200,-0.020741875782468222,54.16571428571429,54.26879999999999
2024-09-06,2024,9,6,Friday,35,2024-35,54.22,55.13,53.76,53.85,6262800,-0.005510764751225139,54.125714285714295,54.2276
2024-09-09,2024,9,9,Monday,36,2024-36,54.04,54.22,51.76,52.66,9140100,-0.022164356197182156,53.97071428571429,54.2046
2024-09-10,2024,9,10,Tuesday,36,2024-36,52.76,53.22,51.97,53.1,5113500,0.008322945046105534,53.84071428571429,54.1774
2024-09-11,2024,9,11,Wednesday,36,2024-36,52.55,52.55,51.11,52.32,9768400,-0.014576728703665998,53.693571428571424,54.1514
2024-09-12,2024,9,12,Thursday,36,2024-36,52.54,53.84,52.11,53.65,7139200,0.025307440081318022,53.68,54.1636
2024-09-13,2024,9,13,Friday,36,2024-36,53.67,54.34,53.25,54.07,7429400,0.007821946803707736,53.62928571428571,54.1994
2024-09-16,2024,9,16,Monday,37,2024-37,54.38,54.68,53.97,54.43,5169900,0.006726533966682213,53.60714285714285,54.2438
2024-09-17,2024,9,17,Tuesday,37,2024-37,54.43,54.78,53.67,53.93,6171100,-0.009251243652082963,53.63214285714286,54.273199999999996
2024-09-18,2024,9,18,Wednesday,37,2024-37,53.97,55.19,53.85,54.48,5104300,0.010202272011682778,53.71071428571429,54.300200000000004
